# Light Pollution Monitoring Data Format 1.0,,,,,,,,,
# URL: http://www.darksky.org/measurements,,,,,,,,,
# Number of header lines: 42,,,,,,,,,
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/,,,,,,,,,
# Device type: SQM-LU-DL-R1,,,,,,,,,
# Instrument ID: KishwauketoeSQM,,,,,,,,,
# Data supplier:,,,,,,,,,
# Location name: GLAS Office,,,,,,,,,
"# Position (lat, lon, elev(m)): 42.5781, -88.5409, 879",,,,,,,,,
# Local timezone: America/Chicago,,,,,,,,,
# Time Synchronization:,,,,,,,,,
# Moving / Stationary position: STATIONARY,,,,,,,,,
# Moving / Fixed look direction: FIXED,,,,,,,,,
# Number of channels: 1,,,,,,,,,
# Filters per channel:,,,,,,,,,
# Measurement direction per channel:,,,,,,,,,
# Field of view (degrees):,,,,,,,,,
# Number of fields per line: 5,,,,,,,,,
# SQM serial number: 5123,,,,,,,,,
# SQM hardware identity: AB0JOGEO,,,,,,,,,
# SQM firmware version: 4-6-76,,,,,,,,,
# SQM cover offset value: -.11,,,,,,,,,
"# SQM readout test ix (Information): i,00000004,00000006,00000076,00005123",,,,,,,,,
"# SQM readout test rx (Reading): r, 09.55m,0000012997Hz,0000000000c,0000000.000s, 019.6C",,,,,,,,,
"# SQM readout test cx (Calibration): c,00000019.84m,0000140.239s, 020.3C,00000008.71m, 021.2C",,,,,,,,,
"# SQM readout test Ix (Report Interval): 0000000000s,0000000000s,00000000.00m,00000000.00m",,,,,,,,,
# DL time difference (seconds): 6,,,,,,,,,
# DL retrieved at (UTC): 2023-11-09T21:40:54.595,,,,,,,,,
# DL trigger seconds : 0,,,,,,,,,
# DL trigger minutes : 255,,,,,,,,,
# DL trigger threshold : 0,,,,,,,,,
# Comment:,,,,,,,,,
# Comment:,,,,,,,,,
# Comment:,,,,,,,,,
# Comment:,,,,,,,,,
# Comment:,,,,,,,,,
# UDM version: 1.0.0.337,,,,,,,,,
# UDM setting: DL binary retrieve,,,,,,,,,
# blank line,,,,,,,,,
"# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type, MoonPhaseDeg, MoonElevDeg, MoonIllum, MoonAzimuth",,,,,,,,,
# YYYY-MM-DDTHH:mm:ss.fff,YYYY-MM-DDTHH:mm:ss.fff,Celsius,Volts,mag/arcsec^2,Init/Subs,Degrees,Degrees,Percent,Degrees
# END OF HEADER,,,,,,,,,
2023-08-20 20:45:05,2023-08-20 15:45:05,39.6,5.24,0,1,,,,
2023-08-20 20:50:05,2023-08-20 15:50:05,39.6,5.22,0,1,,,,
2023-08-20 20:55:05,2023-08-20 15:55:05,39.6,5.22,0,1,,,,
2023-08-20 21:00:05,2023-08-20 16:00:05,39.3,5.24,0,1,,,,
2023-08-20 21:05:05,2023-08-20 16:05:05,39.6,5.27,0,1,,,,
2023-08-20 21:10:05,2023-08-20 16:10:05,39.6,5.23,0,1,,,,
2023-08-20 21:15:05,2023-08-20 16:15:05,39.3,5.15,0,1,,,,
2023-08-20 21:20:05,2023-08-20 16:20:05,39.6,5.28,0,1,,,,
2023-08-20 21:25:05,2023-08-20 16:25:05,38.9,5.15,0,1,,,,
2023-08-20 21:30:05,2023-08-20 16:30:05,38.6,5.15,0,1,,,,
2023-08-20 21:35:05,2023-08-20 16:35:05,38,5.15,0,1,,,,
2023-08-20 21:40:05,2023-08-20 16:40:05,36.4,5.17,0,1,,,,
2023-08-20 21:45:05,2023-08-20 16:45:05,35.4,5.19,0,1,,,,
2023-08-20 21:50:05,2023-08-20 16:50:05,34.1,5.12,0,1,,,,
2023-08-20 21:55:05,2023-08-20 16:55:05,32.8,5.13,0,1,,,,
2023-08-20 22:00:05,2023-08-20 17:00:05,32.2,5.21,0,1,,,,
2023-08-20 22:05:05,2023-08-20 17:05:05,31.9,5.32,0,1,,,,
2023-08-20 22:10:05,2023-08-20 17:10:05,31.2,5.17,0,1,,,,
2023-08-20 22:15:05,2023-08-20 17:15:05,31.2,5.19,0,1,,,,
2023-08-20 22:20:05,2023-08-20 17:20:05,30.9,5.32,0,1,,,,
2023-08-20 22:25:05,2023-08-20 17:25:05,30.6,5.28,0,1,,,,
2023-08-20 22:30:05,2023-08-20 17:30:05,31.2,5.19,0,1,,,,
2023-08-20 22:35:05,2023-08-20 17:35:05,30.6,5.31,0,1,,,,
2023-08-20 22:40:05,2023-08-20 17:40:05,30.6,5.24,0,1,,,,
2023-08-20 22:45:05,2023-08-20 17:45:05,30.2,5.19,0,1,,,,
2023-08-20 22:50:05,2023-08-20 17:50:05,29.3,5.19,0,1,,,,
2023-08-20 22:55:05,2023-08-20 17:55:05,29.3,5.13,0,1,,,,
2023-08-20 23:00:05,2023-08-20 18:00:05,28,5.15,0,1,,,,
2023-08-20 23:05:05,2023-08-20 18:05:05,28.3,5.17,0,1,,,,
2023-08-20 23:10:05,2023-08-20 18:10:05,27.3,5.14,0,1,,,,
2023-08-20 23:15:05,2023-08-20 18:15:05,27.3,5.14,0,1,,,,
2023-08-20 23:20:05,2023-08-20 18:20:05,26.7,5.09,0,1,,,,
2023-08-20 23:25:05,2023-08-20 18:25:05,26.4,5.09,0,1,,,,
2023-08-20 23:30:05,2023-08-20 18:30:05,26.1,5.13,0,1,,,,
2023-08-20 23:35:05,2023-08-20 18:35:05,25.4,5.23,0,1,,,,
2023-08-20 23:40:05,2023-08-20 18:40:05,25.4,5.03,0,1,,,,
2023-08-20 23:45:05,2023-08-20 18:45:05,25.1,5.01,0,1,,,,
2023-08-20 23:50:05,2023-08-20 18:50:05,25.1,5.01,0,1,,,,
2023-08-20 23:55:05,2023-08-20 18:55:05,24.4,4.99,0,1,,,,
2023-08-21 0:00:05,2023-08-20 19:00:05,24.1,5,0,1,,,,
2023-08-21 0:05:05,2023-08-20 19:05:05,23.8,4.99,0,1,,,,
2023-08-21 0:10:05,2023-08-20 19:10:05,23.8,4.99,0,1,,,,
2023-08-21 0:15:05,2023-08-20 19:15:05,23.2,4.99,0,1,,,,
2023-08-21 0:20:05,2023-08-20 19:20:05,22.8,4.99,0,1,,,,
2023-08-21 0:25:05,2023-08-20 19:25:05,22.8,4.97,5.88,1,,,,
2023-08-21 0:30:05,2023-08-20 19:30:05,22.5,4.95,5.91,1,,,,
2023-08-21 0:35:05,2023-08-20 19:35:05,21.9,4.95,6.06,1,,,,
2023-08-21 0:40:05,2023-08-20 19:40:05,21.9,4.94,7.01,1,,,,
2023-08-21 0:45:05,2023-08-20 19:45:05,21.5,4.94,7.56,1,,,,
2023-08-21 0:50:05,2023-08-20 19:50:05,21.2,4.94,8.01,1,,,,
2023-08-21 0:55:05,2023-08-20 19:55:05,20.9,4.94,8.65,1,,,,
2023-08-21 1:00:05,2023-08-20 20:00:05,20.6,4.94,9.52,1,,,,
2023-08-21 1:05:05,2023-08-20 20:05:05,20.6,4.94,10.4,1,,,,
2023-08-21 1:10:05,2023-08-20 20:10:05,20.3,4.94,11.45,1,,,,
2023-08-21 1:15:05,2023-08-20 20:15:05,19.9,4.94,12.56,1,,,,
2023-08-21 1:20:05,2023-08-20 20:20:05,19.9,4.94,13.69,1,,,,
2023-08-21 1:25:05,2023-08-20 20:25:05,19.6,4.94,14.82,1,,,,
2023-08-21 1:30:05,2023-08-20 20:30:05,19.6,4.92,15.69,1,,,,
2023-08-21 1:35:05,2023-08-20 20:35:05,19.3,4.92,16.89,1,,,,
2023-08-21 1:40:05,2023-08-20 20:40:05,19.3,4.92,17.8,1,,,,
2023-08-21 1:45:05,2023-08-20 20:45:05,19,4.92,18.51,1,,,,
2023-08-21 1:50:05,2023-08-20 20:50:05,19,4.92,18.96,1,,,,
2023-08-21 1:55:05,2023-08-20 20:55:05,18.6,4.92,19.37,1,,,,
2023-08-21 2:00:05,2023-08-20 21:00:05,18.6,4.92,19.58,1,,,,
2023-08-21 2:05:05,2023-08-20 21:05:05,18.3,4.92,19.67,1,,,,
2023-08-21 2:10:05,2023-08-20 21:10:05,18.3,4.92,19.77,1,,,,
2023-08-21 2:15:05,2023-08-20 21:15:05,18.3,4.92,19.7,1,,,,
2023-08-21 2:20:05,2023-08-20 21:20:05,18.3,4.92,19.8,1,,,,
2023-08-21 2:25:05,2023-08-20 21:25:05,18,4.92,19.74,1,,,,
2023-08-21 2:30:05,2023-08-20 21:30:05,18,4.92,19.72,1,,,,
2023-08-21 2:35:05,2023-08-20 21:35:05,17.7,4.92,19.68,1,,,,
2023-08-21 2:40:05,2023-08-20 21:40:05,17.4,4.92,19.61,1,,,,
2023-08-21 2:45:05,2023-08-20 21:45:05,17.4,4.92,19.51,1,,,,
2023-08-21 2:50:05,2023-08-20 21:50:05,17,4.92,19.46,1,,,,
2023-08-21 2:55:05,2023-08-20 21:55:05,17,4.92,19.45,1,,,,
2023-08-21 3:00:05,2023-08-20 22:00:05,16.7,4.91,19.36,1,,,,
2023-08-21 3:05:05,2023-08-20 22:05:05,16.7,4.91,19.5,1,,,,
2023-08-21 3:10:05,2023-08-20 22:10:05,16.7,4.91,19.7,1,,,,
2023-08-21 3:15:05,2023-08-20 22:15:05,16.7,4.92,19.8,1,,,,
2023-08-21 3:20:05,2023-08-20 22:20:05,16.7,4.91,19.77,1,,,,
2023-08-21 3:25:05,2023-08-20 22:25:05,16.7,4.91,19.58,1,,,,
2023-08-21 3:30:05,2023-08-20 22:30:05,16.4,4.91,19.65,1,,,,
2023-08-21 3:35:05,2023-08-20 22:35:05,16.4,4.91,19.65,1,,,,
2023-08-21 3:40:05,2023-08-20 22:40:05,16.4,4.91,19.58,1,,,,
2023-08-21 3:45:05,2023-08-20 22:45:05,16.4,4.91,19.65,1,,,,
2023-08-21 3:50:05,2023-08-20 22:50:05,16.1,4.91,19.73,1,,,,
2023-08-21 3:55:05,2023-08-20 22:55:05,16.1,4.91,19.73,1,,,,
2023-08-21 4:00:05,2023-08-20 23:00:05,16.1,4.91,19.63,1,,,,
2023-08-21 4:05:05,2023-08-20 23:05:05,16.1,4.91,19.57,1,,,,
2023-08-21 4:10:05,2023-08-20 23:10:05,16.1,4.91,19.75,1,,,,
2023-08-21 4:15:05,2023-08-20 23:15:05,15.7,4.91,19.7,1,,,,
2023-08-21 4:20:05,2023-08-20 23:20:05,15.7,4.91,19.71,1,,,,
2023-08-21 4:25:05,2023-08-20 23:25:05,15.7,4.91,19.78,1,,,,
2023-08-21 4:30:05,2023-08-20 23:30:05,15.7,4.91,19.87,1,,,,
2023-08-21 4:35:05,2023-08-20 23:35:05,15.7,4.91,19.83,1,,,,
2023-08-21 4:40:05,2023-08-20 23:40:05,15.7,4.91,19.86,1,,,,
2023-08-21 4:45:05,2023-08-20 23:45:05,15.7,4.91,19.76,1,,,,
2023-08-21 4:50:05,2023-08-20 23:50:05,16.1,4.91,19.86,1,,,,
2023-08-21 4:55:05,2023-08-20 23:55:05,16.1,4.91,19.86,1,,,,
2023-08-21 5:00:05,2023-08-21 0:00:05,16.1,4.91,19.81,1,,,,
2023-08-21 5:05:05,2023-08-21 0:05:05,16.1,4.91,19.66,1,,,,
2023-08-21 5:10:05,2023-08-21 0:10:05,16.1,4.91,19.52,1,,,,
2023-08-21 5:15:05,2023-08-21 0:15:05,16.4,4.91,19.46,1,,,,
2023-08-21 5:20:05,2023-08-21 0:20:05,16.4,4.91,19.54,1,,,,
2023-08-21 5:25:05,2023-08-21 0:25:05,16.4,4.91,19.56,1,,,,
2023-08-21 5:30:05,2023-08-21 0:30:05,16.4,4.91,19.54,1,,,,
2023-08-21 5:35:05,2023-08-21 0:35:05,16.4,4.91,19.7,1,,,,
2023-08-21 5:40:05,2023-08-21 0:40:05,16.4,4.91,19.86,1,,,,
2023-08-21 5:45:05,2023-08-21 0:45:05,16.4,4.91,19.86,1,,,,
2023-08-21 5:50:05,2023-08-21 0:50:05,16.4,4.91,19.86,1,,,,
2023-08-21 5:55:05,2023-08-21 0:55:05,16.4,4.91,19.94,1,,,,
2023-08-21 6:00:05,2023-08-21 1:00:05,16.4,4.9,19.89,1,,,,
2023-08-21 6:05:05,2023-08-21 1:05:05,16.1,4.9,19.89,1,,,,
2023-08-21 6:10:05,2023-08-21 1:10:05,16.1,4.91,19.9,1,,,,
2023-08-21 6:15:05,2023-08-21 1:15:05,16.1,4.9,19.9,1,,,,
2023-08-21 6:20:05,2023-08-21 1:20:05,16.1,4.9,19.9,1,,,,
2023-08-21 6:25:05,2023-08-21 1:25:05,16.1,4.9,19.94,1,,,,
2023-08-21 6:30:05,2023-08-21 1:30:05,16.1,4.9,19.95,1,,,,
2023-08-21 6:35:05,2023-08-21 1:35:05,16.1,4.9,19.96,1,,,,
2023-08-21 6:40:05,2023-08-21 1:40:05,15.7,4.9,19.97,1,,,,
2023-08-21 6:45:05,2023-08-21 1:45:05,15.7,4.9,19.98,1,,,,
2023-08-21 6:50:05,2023-08-21 1:50:05,15.7,4.9,19.98,1,,,,
2023-08-21 6:55:05,2023-08-21 1:55:05,15.7,4.9,19.97,1,,,,
2023-08-21 7:00:05,2023-08-21 2:00:05,15.7,4.9,19.97,1,,,,
2023-08-21 7:05:05,2023-08-21 2:05:05,15.7,4.9,19.97,1,,,,
2023-08-21 7:10:05,2023-08-21 2:10:05,15.7,4.9,19.98,1,,,,
2023-08-21 7:15:05,2023-08-21 2:15:05,15.7,4.9,19.99,1,,,,
2023-08-21 7:20:05,2023-08-21 2:20:05,15.4,4.9,19.98,1,,,,
2023-08-21 7:25:05,2023-08-21 2:25:05,15.4,4.9,19.99,1,,,,
2023-08-21 7:30:05,2023-08-21 2:30:05,15.4,4.9,19.99,1,,,,
2023-08-21 7:35:05,2023-08-21 2:35:05,15.4,4.9,19.98,1,,,,
2023-08-21 7:40:05,2023-08-21 2:40:05,15.1,4.9,19.99,1,,,,
2023-08-21 7:45:05,2023-08-21 2:45:05,15.1,4.9,19.97,1,,,,
2023-08-21 7:50:05,2023-08-21 2:50:05,15.1,4.9,19.98,1,,,,
2023-08-21 7:55:05,2023-08-21 2:55:05,15.1,4.9,19.98,1,,,,
2023-08-21 8:00:05,2023-08-21 3:00:05,15.1,4.9,19.98,1,,,,
2023-08-21 8:05:05,2023-08-21 3:05:05,15.1,4.9,19.97,1,,,,
2023-08-21 8:10:05,2023-08-21 3:10:05,15.1,4.9,19.98,1,,,,
2023-08-21 8:15:05,2023-08-21 3:15:05,15.1,4.9,19.96,1,,,,
2023-08-21 8:20:05,2023-08-21 3:20:05,15.1,4.9,19.96,1,,,,
2023-08-21 8:25:05,2023-08-21 3:25:05,15.1,4.9,19.94,1,,,,
2023-08-21 8:30:05,2023-08-21 3:30:05,15.1,4.88,19.95,1,,,,
2023-08-21 8:35:05,2023-08-21 3:35:05,15.1,4.9,19.93,1,,,,
2023-08-21 8:40:05,2023-08-21 3:40:05,15.1,4.88,19.91,1,,,,
2023-08-21 8:45:05,2023-08-21 3:45:05,15.1,4.9,19.9,1,,,,
2023-08-21 8:50:05,2023-08-21 3:50:05,14.8,4.88,19.91,1,,,,
2023-08-21 8:55:05,2023-08-21 3:55:05,14.8,4.9,19.93,1,,,,
2023-08-21 9:00:05,2023-08-21 4:00:05,14.8,4.9,19.92,1,,,,
2023-08-21 9:05:05,2023-08-21 4:05:05,15.1,4.88,19.93,1,,,,
2023-08-21 9:10:05,2023-08-21 4:10:05,15.1,4.88,19.96,1,,,,
2023-08-21 9:15:05,2023-08-21 4:15:05,15.1,4.88,19.97,1,,,,
2023-08-21 9:20:05,2023-08-21 4:20:05,14.8,4.88,19.98,1,,,,
2023-08-21 9:25:05,2023-08-21 4:25:05,14.8,4.88,19.99,1,,,,
2023-08-21 9:30:05,2023-08-21 4:30:05,14.8,4.88,20,1,,,,
2023-08-21 9:35:05,2023-08-21 4:35:05,14.8,4.88,19.99,1,,,,
2023-08-21 9:40:05,2023-08-21 4:40:05,14.5,4.88,19.96,1,,,,
2023-08-21 9:45:05,2023-08-21 4:45:05,14.5,4.88,19.92,1,,,,
2023-08-21 9:50:05,2023-08-21 4:50:05,14.5,4.88,19.82,1,,,,
2023-08-21 9:55:05,2023-08-21 4:55:05,14.5,4.88,19.63,1,,,,
2023-08-21 10:00:05,2023-08-21 5:00:05,14.5,4.88,19.3,1,,,,
2023-08-21 10:05:05,2023-08-21 5:05:05,14.5,4.88,18.83,1,,,,
2023-08-21 10:10:05,2023-08-21 5:10:05,14.5,4.88,18.23,1,,,,
2023-08-21 10:15:05,2023-08-21 5:15:05,14.5,4.88,17.55,1,,,,
2023-08-21 10:20:05,2023-08-21 5:20:05,14.5,4.88,16.77,1,,,,
2023-08-21 10:25:05,2023-08-21 5:25:05,14.5,4.88,15.88,1,,,,
2023-08-21 10:30:05,2023-08-21 5:30:05,14.5,4.88,14.82,1,,,,
2023-08-21 10:35:05,2023-08-21 5:35:05,14.5,4.88,13.71,1,,,,
2023-08-21 10:40:05,2023-08-21 5:40:05,14.5,4.88,12.57,1,,,,
2023-08-21 10:45:05,2023-08-21 5:45:05,14.1,4.88,11.48,1,,,,
2023-08-21 10:50:05,2023-08-21 5:50:05,14.1,4.88,10.44,1,,,,
2023-08-21 10:55:05,2023-08-21 5:55:05,14.1,4.88,9.47,1,,,,
2023-08-21 11:00:05,2023-08-21 6:00:05,14.5,4.88,8.63,1,,,,
2023-08-21 11:05:05,2023-08-21 6:05:05,13.8,4.88,7.76,1,,,,
2023-08-21 11:10:05,2023-08-21 6:10:05,14.1,4.88,7.12,1,,,,
2023-08-21 11:15:05,2023-08-21 6:15:05,14.1,4.88,6.61,1,,,,
2023-08-21 11:20:05,2023-08-21 6:20:05,13.8,4.91,6.24,1,,,,
2023-08-21 11:25:05,2023-08-21 6:25:05,13.5,4.92,5.95,1,,,,
2023-08-21 11:30:05,2023-08-21 6:30:05,14.1,4.95,0,1,,,,
2023-08-21 11:35:05,2023-08-21 6:35:05,14.5,4.99,0,1,,,,
2023-08-21 11:40:05,2023-08-21 6:40:05,14.1,5.26,0,1,,,,
2023-08-21 11:45:05,2023-08-21 6:45:05,14.8,5.3,0,1,,,,
2023-08-21 11:50:05,2023-08-21 6:50:05,15.1,5.32,0,1,,,,
2023-08-21 11:55:05,2023-08-21 6:55:05,15.1,5.34,0,1,,,,
2023-08-21 12:00:05,2023-08-21 7:00:05,15.4,5.34,0,1,,,,
2023-08-21 12:05:05,2023-08-21 7:05:05,15.7,5.34,0,1,,,,
2023-08-21 12:10:05,2023-08-21 7:10:05,16.7,5.34,0,1,,,,
2023-08-21 12:15:05,2023-08-21 7:15:05,16.4,5.34,0,1,,,,
2023-08-21 12:20:05,2023-08-21 7:20:05,17.4,5.34,0,1,,,,
2023-08-21 12:25:05,2023-08-21 7:25:05,17.4,5.34,0,1,,,,
2023-08-21 12:30:05,2023-08-21 7:30:05,18,5.34,0,1,,,,
2023-08-21 12:35:05,2023-08-21 7:35:05,18.6,5.34,0,1,,,,
2023-08-21 12:40:05,2023-08-21 7:40:05,19,5.34,0,1,,,,
2023-08-21 12:45:05,2023-08-21 7:45:05,19.6,5.34,0,1,,,,
2023-08-21 12:50:05,2023-08-21 7:50:05,19.9,5.34,0,1,,,,
2023-08-21 12:55:05,2023-08-21 7:55:05,20.3,5.34,0,1,,,,
2023-08-21 13:00:05,2023-08-21 8:00:05,20.6,5.34,0,1,,,,
2023-08-21 13:05:05,2023-08-21 8:05:05,20.9,5.34,0,1,,,,
2023-08-21 13:10:05,2023-08-21 8:10:05,20.9,5.34,0,1,,,,
2023-08-21 13:15:05,2023-08-21 8:15:05,21.2,5.34,0,1,,,,
2023-08-21 13:20:05,2023-08-21 8:20:05,22.2,5.34,0,1,,,,
2023-08-21 13:25:05,2023-08-21 8:25:05,22.2,5.34,0,1,,,,
2023-08-21 13:30:05,2023-08-21 8:30:05,23.2,5.34,0,1,,,,
2023-08-21 13:35:05,2023-08-21 8:35:05,23.5,5.34,0,1,,,,
2023-08-21 13:40:05,2023-08-21 8:40:05,24.1,5.34,0,1,,,,
2023-08-21 13:45:05,2023-08-21 8:45:05,24.4,5.34,0,1,,,,
2023-08-21 13:50:05,2023-08-21 8:50:05,25.1,5.34,0,1,,,,
2023-08-21 13:55:05,2023-08-21 8:55:05,25.1,5.34,0,1,,,,
2023-08-21 14:00:05,2023-08-21 9:00:05,26.4,5.34,0,1,,,,
2023-08-21 14:05:05,2023-08-21 9:05:05,26.1,5.34,0,1,,,,
2023-08-21 14:10:05,2023-08-21 9:10:05,27,5.34,0,1,,,,
2023-08-21 14:15:05,2023-08-21 9:15:05,27,5.34,0,1,,,,
2023-08-21 14:20:05,2023-08-21 9:20:05,27.3,5.34,0,1,,,,
2023-08-21 14:25:05,2023-08-21 9:25:05,27.7,5.34,0,1,,,,
2023-08-21 14:30:05,2023-08-21 9:30:05,28.3,5.34,0,1,,,,
2023-08-21 14:35:05,2023-08-21 9:35:05,29,5.34,0,1,,,,
2023-08-21 14:40:05,2023-08-21 9:40:05,29.6,5.34,0,1,,,,
2023-08-21 14:45:05,2023-08-21 9:45:05,29.6,5.34,0,1,,,,
2023-08-21 14:50:05,2023-08-21 9:50:05,29.6,5.34,0,1,,,,
2023-08-21 14:55:05,2023-08-21 9:55:05,30.6,5.34,0,1,,,,
2023-08-21 15:00:05,2023-08-21 10:00:05,30.2,5.34,0,1,,,,
2023-08-21 15:05:05,2023-08-21 10:05:05,30.9,5.34,0,1,,,,
2023-08-21 15:10:05,2023-08-21 10:10:05,31.2,5.34,0,1,,,,
2023-08-21 15:15:05,2023-08-21 10:15:05,31.5,5.34,0,1,,,,
2023-08-21 15:20:05,2023-08-21 10:20:05,31.5,5.34,0,1,,,,
2023-08-21 15:25:05,2023-08-21 10:25:05,31.5,5.34,0,1,,,,
2023-08-21 15:30:05,2023-08-21 10:30:05,32.2,5.34,0,1,,,,
2023-08-21 15:35:05,2023-08-21 10:35:05,32.2,5.34,0,1,,,,
2023-08-21 15:40:05,2023-08-21 10:40:05,32.5,5.34,0,1,,,,
2023-08-21 15:45:05,2023-08-21 10:45:05,32.8,5.34,0,1,,,,
2023-08-21 15:50:05,2023-08-21 10:50:05,33.1,5.34,0,1,,,,
2023-08-21 15:55:05,2023-08-21 10:55:05,33.1,5.34,0,1,,,,
2023-08-21 16:00:05,2023-08-21 11:00:05,33.1,5.34,0,1,,,,
2023-08-21 16:05:05,2023-08-21 11:05:05,34.1,5.34,0,1,,,,
2023-08-21 16:10:05,2023-08-21 11:10:05,34.4,5.34,0,1,,,,
2023-08-21 16:15:05,2023-08-21 11:15:05,34.8,5.34,0,1,,,,
2023-08-21 16:20:05,2023-08-21 11:20:05,34.4,5.34,0,1,,,,
2023-08-21 16:25:05,2023-08-21 11:25:05,34.8,5.34,0,1,,,,
2023-08-21 16:30:05,2023-08-21 11:30:05,35.4,5.34,0,1,,,,
2023-08-21 16:35:05,2023-08-21 11:35:05,35.1,5.34,0,1,,,,
2023-08-21 16:40:05,2023-08-21 11:40:05,35.1,5.34,0,1,,,,
2023-08-21 16:45:05,2023-08-21 11:45:05,35.4,5.34,0,1,,,,
2023-08-21 16:50:05,2023-08-21 11:50:05,35.4,5.34,0,1,,,,
2023-08-21 16:55:05,2023-08-21 11:55:05,36,5.34,0,1,,,,
2023-08-21 17:00:05,2023-08-21 12:00:05,36,5.34,0,1,,,,
2023-08-21 17:05:05,2023-08-21 12:05:05,36.4,5.34,0,1,,,,
2023-08-21 17:10:05,2023-08-21 12:10:05,36.4,5.34,0,1,,,,
2023-08-21 17:15:05,2023-08-21 12:15:05,36.7,5.34,0,1,,,,
2023-08-21 17:20:05,2023-08-21 12:20:05,37.3,5.34,0,1,,,,
2023-08-21 17:25:05,2023-08-21 12:25:05,36.7,5.34,0,1,,,,
2023-08-21 17:30:05,2023-08-21 12:30:05,37.3,5.34,0,1,,,,
2023-08-21 17:35:05,2023-08-21 12:35:05,37.3,5.34,0,1,,,,
2023-08-21 17:40:05,2023-08-21 12:40:05,37,5.34,0,1,,,,
2023-08-21 17:45:05,2023-08-21 12:45:05,37,5.34,0,1,,,,
2023-08-21 17:50:05,2023-08-21 12:50:05,37,5.34,0,1,,,,
2023-08-21 17:55:05,2023-08-21 12:55:05,37.3,5.34,0,1,,,,
2023-08-21 18:00:05,2023-08-21 13:00:05,37,5.34,0,1,,,,
2023-08-21 18:05:05,2023-08-21 13:05:05,37,5.34,0,1,,,,
2023-08-21 18:10:05,2023-08-21 13:10:05,37.3,5.34,0,1,,,,
2023-08-21 18:15:05,2023-08-21 13:15:05,37.3,5.34,0,1,,,,
2023-08-21 18:20:05,2023-08-21 13:20:05,37.3,5.34,0,1,,,,
2023-08-21 18:25:05,2023-08-21 13:25:05,37.7,5.34,0,1,,,,
2023-08-21 18:30:05,2023-08-21 13:30:05,37.3,5.34,0,1,,,,
2023-08-21 18:35:05,2023-08-21 13:35:05,37.7,5.34,0,1,,,,
2023-08-21 18:40:05,2023-08-21 13:40:05,37.3,5.34,0,1,,,,
2023-08-21 18:45:05,2023-08-21 13:45:05,37.3,5.34,0,1,,,,
2023-08-21 18:50:05,2023-08-21 13:50:05,37,5.34,0,1,,,,
2023-08-21 18:55:05,2023-08-21 13:55:05,37,5.34,0,1,,,,
2023-08-21 19:00:05,2023-08-21 14:00:05,37,5.34,0,1,,,,
2023-08-21 19:05:05,2023-08-21 14:05:05,36.7,5.34,0,1,,,,
2023-08-21 19:10:05,2023-08-21 14:10:05,36.7,5.34,0,1,,,,
2023-08-21 19:15:05,2023-08-21 14:15:05,36,5.34,0,1,,,,
2023-08-21 19:20:05,2023-08-21 14:20:05,36.4,5.34,0,1,,,,
2023-08-21 19:25:05,2023-08-21 14:25:05,36,5.34,0,1,,,,
2023-08-21 19:30:05,2023-08-21 14:30:05,36,5.34,0,1,,,,
2023-08-21 19:35:05,2023-08-21 14:35:05,36,5.34,0,1,,,,
2023-08-21 19:40:05,2023-08-21 14:40:05,36,5.34,0,1,,,,
2023-08-21 19:45:05,2023-08-21 14:45:05,35.7,5.34,0,1,,,,
2023-08-21 19:50:05,2023-08-21 14:50:05,35.7,5.34,0,1,,,,
2023-08-21 19:55:05,2023-08-21 14:55:05,35.7,5.34,0,1,,,,
2023-08-21 20:00:05,2023-08-21 15:00:05,35.4,5.34,0,1,,,,
2023-08-21 20:05:05,2023-08-21 15:05:05,35.4,5.34,0,1,,,,
2023-08-21 20:10:05,2023-08-21 15:10:05,35.7,5.34,0,1,,,,
2023-08-21 20:15:05,2023-08-21 15:15:05,35.7,5.34,0,1,,,,
2023-08-21 20:20:05,2023-08-21 15:20:05,35.7,5.34,0,1,,,,
2023-08-21 20:25:05,2023-08-21 15:25:05,35.7,5.34,0,1,,,,
2023-08-21 20:30:05,2023-08-21 15:30:05,35.4,5.34,0,1,,,,
2023-08-21 20:35:05,2023-08-21 15:35:05,35.4,5.34,0,1,,,,
2023-08-21 20:40:05,2023-08-21 15:40:05,35.1,5.34,0,1,,,,
2023-08-21 20:45:05,2023-08-21 15:45:05,35.1,5.34,0,1,,,,
2023-08-21 20:50:05,2023-08-21 15:50:05,35.1,5.34,0,1,,,,
2023-08-21 20:55:05,2023-08-21 15:55:05,34.4,5.34,0,1,,,,
2023-08-21 21:00:05,2023-08-21 16:00:05,34.1,5.34,0,1,,,,
2023-08-21 21:05:05,2023-08-21 16:05:05,34.1,5.34,0,1,,,,
2023-08-21 21:10:05,2023-08-21 16:10:05,33.8,5.32,0,1,,,,
2023-08-21 21:15:05,2023-08-21 16:15:05,33.8,5.34,0,1,,,,
2023-08-21 21:20:05,2023-08-21 16:20:05,32.8,5.34,0,1,,,,
2023-08-21 21:25:05,2023-08-21 16:25:05,33.1,5.34,0,1,,,,
2023-08-21 21:30:05,2023-08-21 16:30:05,32.8,5.32,0,1,,,,
2023-08-21 21:35:05,2023-08-21 16:35:05,32.2,5.32,0,1,,,,
